        Time	          P1	          P2	           M	          Q1	          Q2	          D1	          D2	           B	         EP1	         EP2	          EM	          IC	         Tot	          pH	         fpH	       CO2aq	          O2	       fsalt	        frdx	
  1.8240e+03	  4.0311e+00	  2.0102e+00	  1.0019e+01	  4.5337e-02	  1.0557e+00	  1.3783e-01	  2.7861e-01	  2.4116e-01	  9.6447e-05	  4.8986e-05	  7.2716e-05	  2.6701e-02	  1.8119e+01	  6.2436e+00	  9.9777e-01	  3.3355e-05	  2.0634e-03	  1.0000e+00	  9.9733e-01	
  1.8480e+03	  4.0314e+00	  2.0102e+00	  1.0020e+01	  4.5306e-02	  1.0560e+00	  1.3765e-01	  2.7882e-01	  2.4173e-01	  9.7025e-05	  4.9253e-05	  7.3139e-05	  2.7076e-02	  1.8121e+01	  6.2433e+00	  9.9779e-01	  3.3498e-05	  2.0586e-03	  1.0000e+00	  9.9731e-01	
  1.8720e+03	  4.0317e+00	  2.0101e+00	  1.0020e+01	  4.5274e-02	  1.0563e+00	  1.3747e-01	  2.7902e-01	  2.4230e-01	  9.7597e-05	  4.9517e-05	  7.3557e-05	  2.7452e-02	  1.8122e+01	  6.2430e+00	  9.9780e-01	  3.3642e-05	  2.0538e-03	  1.0000e+00	  9.9729e-01	
  1.8960e+03	  4.0321e+00	  2.0101e+00	  1.0020e+01	  4.5242e-02	  1.0566e+00	  1.3730e-01	  2.7922e-01	  2.4288e-01	  9.8161e-05	  4.9778e-05	  7.3970e-05	  2.7829e-02	  1.8124e+01	  6.2426e+00	  9.9781e-01	  3.3786e-05	  2.0491e-03	  1.0000e+00	  9.9727e-01	
  1.9200e+03	  4.0324e+00	  2.0101e+00	  1.0021e+01	  4.5210e-02	  1.0569e+00	  1.3712e-01	  2.7942e-01	  2.4345e-01	  9.8720e-05	  5.0036e-05	  7.4378e-05	  2.8207e-02	  1.8125e+01	  6.2423e+00	  9.9783e-01	  3.3931e-05	  2.0443e-03	  1.0000e+00	  9.9724e-01	
  1.9440e+03	  4.0327e+00	  2.0100e+00	  1.0021e+01	  4.5178e-02	  1.0572e+00	  1.3694e-01	  2.7963e-01	  2.4403e-01	  9.9272e-05	  5.0292e-05	  7.4782e-05	  2.8585e-02	  1.8127e+01	  6.2420e+00	  9.9784e-01	  3.4075e-05	  2.0395e-03	  1.0000e+00	  9.9722e-01	
  1.9680e+03	  4.0330e+00	  2.0100e+00	  1.0021e+01	  4.5145e-02	  1.0575e+00	  1.3676e-01	  2.7983e-01	  2.4461e-01	  9.9818e-05	  5.0545e-05	  7.5181e-05	  2.8964e-02	  1.8129e+01	  6.2417e+00	  9.9785e-01	  3.4220e-05	  2.0347e-03	  1.0000e+00	  9.9720e-01	
  1.9920e+03	  4.0333e+00	  2.0099e+00	  1.0022e+01	  4.5113e-02	  1.0578e+00	  1.3658e-01	  2.8004e-01	  2.4519e-01	  1.0036e-04	  5.0795e-05	  7.5576e-05	  2.9344e-02	  1.8130e+01	  6.2414e+00	  9.9786e-01	  3.4365e-05	  2.0298e-03	  1.0000e+00	  9.9717e-01	
  2.0160e+03	  4.0337e+00	  2.0099e+00	  1.0022e+01	  4.5081e-02	  1.0581e+00	  1.3640e-01	  2.8024e-01	  2.4576e-01	  1.0089e-04	  5.1042e-05	  7.5967e-05	  2.9724e-02	  1.8132e+01	  6.2411e+00	  9.9787e-01	  3.4511e-05	  2.0250e-03	  1.0000e+00	  9.9715e-01	
  2.0400e+03	  4.0340e+00	  2.0098e+00	  1.0023e+01	  4.5049e-02	  1.0584e+00	  1.3622e-01	  2.8045e-01	  2.4634e-01	  1.0142e-04	  5.1287e-05	  7.6353e-05	  3.0106e-02	  1.8133e+01	  6.2408e+00	  9.9789e-01	  3.4657e-05	  2.0202e-03	  1.0000e+00	  9.9713e-01	
  2.0640e+03	  4.0343e+00	  2.0098e+00	  1.0023e+01	  4.5016e-02	  1.0587e+00	  1.3604e-01	  2.8066e-01	  2.4692e-01	  1.0194e-04	  5.1530e-05	  7.6736e-05	  3.0488e-02	  1.8135e+01	  6.2405e+00	  9.9790e-01	  3.4803e-05	  2.0153e-03	  1.0000e+00	  9.9710e-01	
  2.0880e+03	  4.0346e+00	  2.0097e+00	  1.0023e+01	  4.4984e-02	  1.0590e+00	  1.3586e-01	  2.8087e-01	  2.4750e-01	  1.0246e-04	  5.1770e-05	  7.7115e-05	  3.0870e-02	  1.8136e+01	  6.2402e+00	  9.9791e-01	  3.4949e-05	  2.0105e-03	  1.0000e+00	  9.9708e-01	
  2.1120e+03	  4.0349e+00	  2.0097e+00	  1.0024e+01	  4.4951e-02	  1.0593e+00	  1.3569e-01	  2.8107e-01	  2.4809e-01	  1.0297e-04	  5.2007e-05	  7.7490e-05	  3.1254e-02	  1.8138e+01	  6.2399e+00	  9.9792e-01	  3.5096e-05	  2.0056e-03	  1.0000e+00	  9.9706e-01	
  2.1360e+03	  4.0352e+00	  2.0096e+00	  1.0024e+01	  4.4919e-02	  1.0596e+00	  1.3551e-01	  2.8128e-01	  2.4867e-01	  1.0348e-04	  5.2243e-05	  7.7861e-05	  3.1638e-02	  1.8139e+01	  6.2396e+00	  9.9793e-01	  3.5243e-05	  2.0007e-03	  1.0000e+00	  9.9703e-01	
  2.1600e+03	  4.0355e+00	  2.0096e+00	  1.0025e+01	  4.4886e-02	  1.0599e+00	  1.3533e-01	  2.8149e-01	  2.4925e-01	  1.0398e-04	  5.2476e-05	  7.8228e-05	  3.2024e-02	  1.8141e+01	  6.2393e+00	  9.9795e-01	  3.5390e-05	  1.9958e-03	  1.0000e+00	  9.9701e-01	
  2.1840e+03	  4.0359e+00	  2.0095e+00	  1.0025e+01	  4.4853e-02	  1.0602e+00	  1.3515e-01	  2.8170e-01	  2.4983e-01	  1.0448e-04	  5.2707e-05	  7.8592e-05	  3.2409e-02	  1.8142e+01	  6.2390e+00	  9.9796e-01	  3.5538e-05	  1.9909e-03	  1.0000e+00	  9.9698e-01	
  2.2080e+03	  4.0362e+00	  2.0095e+00	  1.0025e+01	  4.4821e-02	  1.0605e+00	  1.3497e-01	  2.8191e-01	  2.5042e-01	  1.0497e-04	  5.2936e-05	  7.8953e-05	  3.2796e-02	  1.8144e+01	  6.2387e+00	  9.9797e-01	  3.5686e-05	  1.9860e-03	  1.0000e+00	  9.9696e-01	
  2.2320e+03	  4.0365e+00	  2.0094e+00	  1.0026e+01	  4.4788e-02	  1.0608e+00	  1.3479e-01	  2.8212e-01	  2.5100e-01	  1.0546e-04	  5.3162e-05	  7.9310e-05	  3.3184e-02	  1.8145e+01	  6.2384e+00	  9.9798e-01	  3.5834e-05	  1.9811e-03	  1.0000e+00	  9.9694e-01	
  2.2560e+03	  4.0368e+00	  2.0093e+00	  1.0026e+01	  4.4755e-02	  1.0611e+00	  1.3461e-01	  2.8234e-01	  2.5159e-01	  1.0594e-04	  5.3387e-05	  7.9664e-05	  3.3572e-02	  1.8147e+01	  6.2381e+00	  9.9799e-01	  3.5982e-05	  1.9762e-03	  1.0000e+00	  9.9691e-01	
  2.2800e+03	  4.0371e+00	  2.0092e+00	  1.0027e+01	  4.4722e-02	  1.0614e+00	  1.3443e-01	  2.8255e-01	  2.5218e-01	  1.0642e-04	  5.3610e-05	  8.0015e-05	  3.3961e-02	  1.8148e+01	  6.2378e+00	  9.9800e-01	  3.6131e-05	  1.9713e-03	  1.0000e+00	  9.9689e-01	
  2.3040e+03	  4.0374e+00	  2.0092e+00	  1.0027e+01	  4.4689e-02	  1.0617e+00	  1.3424e-01	  2.8276e-01	  2.5276e-01	  1.0689e-04	  5.3831e-05	  8.0363e-05	  3.4350e-02	  1.8150e+01	  6.2375e+00	  9.9801e-01	  3.6280e-05	  1.9663e-03	  1.0000e+00	  9.9686e-01	
  2.3280e+03	  4.0377e+00	  2.0091e+00	  1.0027e+01	  4.4656e-02	  1.0620e+00	  1.3406e-01	  2.8297e-01	  2.5335e-01	  1.0737e-04	  5.4050e-05	  8.0707e-05	  3.4741e-02	  1.8152e+01	  6.2372e+00	  9.9802e-01	  3.6429e-05	  1.9614e-03	  1.0000e+00	  9.9684e-01	
  2.3520e+03	  4.0380e+00	  2.0090e+00	  1.0028e+01	  4.4623e-02	  1.0623e+00	  1.3388e-01	  2.8318e-01	  2.5394e-01	  1.0783e-04	  5.4267e-05	  8.1049e-05	  3.5132e-02	  1.8153e+01	  6.2369e+00	  9.9803e-01	  3.6578e-05	  1.9564e-03	  1.0000e+00	  9.9681e-01	
  2.3760e+03	  4.0383e+00	  2.0089e+00	  1.0028e+01	  4.4589e-02	  1.0626e+00	  1.3370e-01	  2.8340e-01	  2.5453e-01	  1.0829e-04	  5.4482e-05	  8.1388e-05	  3.5524e-02	  1.8155e+01	  6.2366e+00	  9.9804e-01	  3.6728e-05	  1.9514e-03	  1.0000e+00	  9.9678e-01	
  2.4000e+03	  4.0386e+00	  2.0089e+00	  1.0029e+01	  4.4556e-02	  1.0629e+00	  1.3352e-01	  2.8361e-01	  2.5512e-01	  1.0875e-04	  5.4696e-05	  8.1724e-05	  3.5917e-02	  1.8156e+01	  6.2363e+00	  9.9805e-01	  3.6878e-05	  1.9464e-03	  1.0000e+00	  9.9676e-01	
  2.4240e+03	  4.0389e+00	  2.0088e+00	  1.0029e+01	  4.4523e-02	  1.0632e+00	  1.3334e-01	  2.8382e-01	  2.5571e-01	  1.0921e-04	  5.4907e-05	  8.2057e-05	  3.6310e-02	  1.8158e+01	  6.2360e+00	  9.9806e-01	  3.7029e-05	  1.9415e-03	  1.0000e+00	  9.9673e-01	
  2.4480e+03	  4.0392e+00	  2.0087e+00	  1.0030e+01	  4.4489e-02	  1.0635e+00	  1.3316e-01	  2.8404e-01	  2.5630e-01	  1.0966e-04	  5.5118e-05	  8.2388e-05	  3.6705e-02	  1.8159e+01	  6.2357e+00	  9.9807e-01	  3.7179e-05	  1.9365e-03	  1.0000e+00	  9.9671e-01	
  2.4720e+03	  4.0395e+00	  2.0086e+00	  1.0030e+01	  4.4456e-02	  1.0638e+00	  1.3297e-01	  2.8425e-01	  2.5689e-01	  1.1011e-04	  5.5326e-05	  8.2716e-05	  3.7100e-02	  1.8161e+01	  6.2354e+00	  9.9808e-01	  3.7330e-05	  1.9314e-03	  1.0000e+00	  9.9668e-01	
  2.4960e+03	  4.0398e+00	  2.0085e+00	  1.0030e+01	  4.4422e-02	  1.0641e+00	  1.3279e-01	  2.8447e-01	  2.5749e-01	  1.1055e-04	  5.5533e-05	  8.3042e-05	  3.7495e-02	  1.8162e+01	  6.2351e+00	  9.9809e-01	  3.7481e-05	  1.9264e-03	  1.0000e+00	  9.9665e-01	
  2.5200e+03	  4.0401e+00	  2.0084e+00	  1.0031e+01	  4.4388e-02	  1.0644e+00	  1.3261e-01	  2.8468e-01	  2.5808e-01	  1.1099e-04	  5.5739e-05	  8.3365e-05	  3.7892e-02	  1.8164e+01	  6.2348e+00	  9.9810e-01	  3.7633e-05	  1.9214e-03	  1.0000e+00	  9.9663e-01	
  2.5440e+03	  4.0404e+00	  2.0083e+00	  1.0031e+01	  4.4354e-02	  1.0647e+00	  1.3243e-01	  2.8489e-01	  2.5867e-01	  1.1143e-04	  5.5943e-05	  8.3686e-05	  3.8289e-02	  1.8165e+01	  6.2345e+00	  9.9811e-01	  3.7785e-05	  1.9164e-03	  1.0000e+00	  9.9660e-01	
  2.5680e+03	  4.0407e+00	  2.0082e+00	  1.0032e+01	  4.4321e-02	  1.0650e+00	  1.3224e-01	  2.8511e-01	  2.5927e-01	  1.1186e-04	  5.6146e-05	  8.4004e-05	  3.8687e-02	  1.8167e+01	  6.2342e+00	  9.9812e-01	  3.7937e-05	  1.9113e-03	  1.0000e+00	  9.9657e-01	
  2.5920e+03	  4.0410e+00	  2.0081e+00	  1.0032e+01	  4.4287e-02	  1.0653e+00	  1.3206e-01	  2.8532e-01	  2.5986e-01	  1.1229e-04	  5.6347e-05	  8.4320e-05	  3.9086e-02	  1.8168e+01	  6.2339e+00	  9.9813e-01	  3.8089e-05	  1.9063e-03	  1.0000e+00	  9.9654e-01	
  2.6160e+03	  4.0413e+00	  2.0080e+00	  1.0033e+01	  4.4253e-02	  1.0656e+00	  1.3188e-01	  2.8554e-01	  2.6046e-01	  1.1272e-04	  5.6546e-05	  8.4634e-05	  3.9486e-02	  1.8170e+01	  6.2337e+00	  9.9814e-01	  3.8242e-05	  1.9012e-03	  1.0000e+00	  9.9652e-01	
  2.6400e+03	  4.0416e+00	  2.0079e+00	  1.0033e+01	  4.4218e-02	  1.0659e+00	  1.3169e-01	  2.8576e-01	  2.6106e-01	  1.1315e-04	  5.6745e-05	  8.4946e-05	  3.9886e-02	  1.8171e+01	  6.2334e+00	  9.9815e-01	  3.8395e-05	  1.8961e-03	  1.0000e+00	  9.9649e-01	
  2.6640e+03	  4.0418e+00	  2.0078e+00	  1.0033e+01	  4.4184e-02	  1.0662e+00	  1.3151e-01	  2.8597e-01	  2.6165e-01	  1.1357e-04	  5.6942e-05	  8.5256e-05	  4.0287e-02	  1.8173e+01	  6.2331e+00	  9.9816e-01	  3.8548e-05	  1.8910e-03	  1.0000e+00	  9.9646e-01	
  2.6880e+03	  4.0421e+00	  2.0077e+00	  1.0034e+01	  4.4150e-02	  1.0665e+00	  1.3132e-01	  2.8619e-01	  2.6225e-01	  1.1399e-04	  5.7138e-05	  8.5563e-05	  4.0689e-02	  1.8174e+01	  6.2328e+00	  9.9816e-01	  3.8701e-05	  1.8859e-03	  1.0000e+00	  9.9643e-01	
  2.7120e+03	  4.0424e+00	  2.0076e+00	  1.0034e+01	  4.4116e-02	  1.0668e+00	  1.3114e-01	  2.8640e-01	  2.6285e-01	  1.1441e-04	  5.7333e-05	  8.5869e-05	  4.1092e-02	  1.8176e+01	  6.2325e+00	  9.9817e-01	  3.8855e-05	  1.8808e-03	  1.0000e+00	  9.9640e-01	
  2.7360e+03	  4.0427e+00	  2.0075e+00	  1.0035e+01	  4.4081e-02	  1.0671e+00	  1.3096e-01	  2.8662e-01	  2.6345e-01	  1.1482e-04	  5.7526e-05	  8.6173e-05	  4.1495e-02	  1.8177e+01	  6.2322e+00	  9.9818e-01	  3.9009e-05	  1.8757e-03	  1.0000e+00	  9.9638e-01	
  2.7600e+03	  4.0430e+00	  2.0074e+00	  1.0035e+01	  4.4047e-02	  1.0674e+00	  1.3077e-01	  2.8684e-01	  2.6405e-01	  1.1523e-04	  5.7718e-05	  8.6475e-05	  4.1900e-02	  1.8179e+01	  6.2320e+00	  9.9819e-01	  3.9164e-05	  1.8706e-03	  1.0000e+00	  9.9635e-01	
  2.7840e+03	  4.0433e+00	  2.0073e+00	  1.0036e+01	  4.4012e-02	  1.0677e+00	  1.3059e-01	  2.8705e-01	  2.6465e-01	  1.1564e-04	  5.7909e-05	  8.6775e-05	  4.2304e-02	  1.8180e+01	  6.2317e+00	  9.9820e-01	  3.9318e-05	  1.8655e-03	  1.0000e+00	  9.9632e-01	
  2.8080e+03	  4.0436e+00	  2.0071e+00	  1.0036e+01	  4.3977e-02	  1.0680e+00	  1.3040e-01	  2.8727e-01	  2.6525e-01	  1.1605e-04	  5.8099e-05	  8.7073e-05	  4.2710e-02	  1.8182e+01	  6.2314e+00	  9.9821e-01	  3.9473e-05	  1.8603e-03	  1.0000e+00	  9.9629e-01	
  2.8320e+03	  4.0439e+00	  2.0070e+00	  1.0037e+01	  4.3942e-02	  1.0683e+00	  1.3022e-01	  2.8749e-01	  2.6585e-01	  1.1645e-04	  5.8288e-05	  8.7370e-05	  4.3117e-02	  1.8183e+01	  6.2311e+00	  9.9821e-01	  3.9628e-05	  1.8552e-03	  1.0000e+00	  9.9626e-01	
  2.8560e+03	  4.0441e+00	  2.0069e+00	  1.0037e+01	  4.3908e-02	  1.0686e+00	  1.3003e-01	  2.8770e-01	  2.6646e-01	  1.1685e-04	  5.8476e-05	  8.7665e-05	  4.3524e-02	  1.8185e+01	  6.2308e+00	  9.9822e-01	  3.9784e-05	  1.8500e-03	  1.0000e+00	  9.9623e-01	
  2.8800e+03	  4.0444e+00	  2.0068e+00	  1.0037e+01	  4.3873e-02	  1.0689e+00	  1.2984e-01	  2.8792e-01	  2.6706e-01	  1.1725e-04	  5.8663e-05	  8.7958e-05	  4.3932e-02	  1.8186e+01	  6.2306e+00	  9.9823e-01	  3.9939e-05	  1.8449e-03	  1.0000e+00	  9.9620e-01	
  2.9040e+03	  4.0447e+00	  2.0067e+00	  1.0038e+01	  4.3838e-02	  1.0692e+00	  1.2966e-01	  2.8814e-01	  2.6766e-01	  1.1765e-04	  5.8848e-05	  8.8250e-05	  4.4341e-02	  1.8188e+01	  6.2303e+00	  9.9824e-01	  4.0096e-05	  1.8397e-03	  1.0000e+00	  9.9617e-01	
  2.9280e+03	  4.0450e+00	  2.0065e+00	  1.0038e+01	  4.3802e-02	  1.0695e+00	  1.2947e-01	  2.8836e-01	  2.6827e-01	  1.1805e-04	  5.9033e-05	  8.8540e-05	  4.4750e-02	  1.8190e+01	  6.2300e+00	  9.9825e-01	  4.0252e-05	  1.8345e-03	  1.0000e+00	  9.9614e-01	
  2.9520e+03	  4.0453e+00	  2.0064e+00	  1.0039e+01	  4.3767e-02	  1.0698e+00	  1.2928e-01	  2.8857e-01	  2.6887e-01	  1.1844e-04	  5.9217e-05	  8.8829e-05	  4.5160e-02	  1.8191e+01	  6.2297e+00	  9.9825e-01	  4.0408e-05	  1.8293e-03	  1.0000e+00	  9.9611e-01	
  2.9760e+03	  4.0455e+00	  2.0063e+00	  1.0039e+01	  4.3732e-02	  1.0701e+00	  1.2910e-01	  2.8879e-01	  2.6948e-01	  1.1883e-04	  5.9400e-05	  8.9116e-05	  4.5571e-02	  1.8193e+01	  6.2295e+00	  9.9826e-01	  4.0565e-05	  1.8241e-03	  1.0000e+00	  9.9608e-01	
  3.0000e+03	  4.0458e+00	  2.0061e+00	  1.0040e+01	  4.3697e-02	  1.0704e+00	  1.2891e-01	  2.8901e-01	  2.7008e-01	  1.1922e-04	  5.9582e-05	  8.9402e-05	  4.5983e-02	  1.8194e+01	  6.2292e+00	  9.9827e-01	  4.0722e-05	  1.8189e-03	  1.0000e+00	  9.9605e-01	
  3.0240e+03	  4.0461e+00	  2.0060e+00	  1.0040e+01	  4.3661e-02	  1.0707e+00	  1.2872e-01	  2.8923e-01	  2.7069e-01	  1.1961e-04	  5.9763e-05	  8.9686e-05	  4.6395e-02	  1.8196e+01	  6.2289e+00	  9.9828e-01	  4.0880e-05	  1.8137e-03	  1.0000e+00	  9.9602e-01	
  3.0480e+03	  4.0464e+00	  2.0059e+00	  1.0041e+01	  4.3625e-02	  1.0710e+00	  1.2854e-01	  2.8945e-01	  2.7130e-01	  1.2000e-04	  5.9943e-05	  8.9969e-05	  4.6809e-02	  1.8197e+01	  6.2286e+00	  9.9828e-01	  4.1038e-05	  1.8084e-03	  1.0000e+00	  9.9599e-01	
  3.0720e+03	  4.0467e+00	  2.0057e+00	  1.0041e+01	  4.3590e-02	  1.0713e+00	  1.2835e-01	  2.8967e-01	  2.7191e-01	  1.2038e-04	  6.0123e-05	  9.0251e-05	  4.7223e-02	  1.8199e+01	  6.2284e+00	  9.9829e-01	  4.1196e-05	  1.8032e-03	  1.0000e+00	  9.9595e-01	
  3.0960e+03	  4.0469e+00	  2.0056e+00	  1.0042e+01	  4.3554e-02	  1.0716e+00	  1.2816e-01	  2.8988e-01	  2.7251e-01	  1.2076e-04	  6.0301e-05	  9.0532e-05	  4.7638e-02	  1.8200e+01	  6.2281e+00	  9.9830e-01	  4.1354e-05	  1.7979e-03	  1.0000e+00	  9.9592e-01	
  3.1200e+03	  4.0472e+00	  2.0054e+00	  1.0042e+01	  4.3518e-02	  1.0719e+00	  1.2797e-01	  2.9010e-01	  2.7312e-01	  1.2114e-04	  6.0479e-05	  9.0811e-05	  4.8053e-02	  1.8202e+01	  6.2278e+00	  9.9831e-01	  4.1512e-05	  1.7927e-03	  1.0000e+00	  9.9589e-01	
  3.1440e+03	  4.0475e+00	  2.0053e+00	  1.0042e+01	  4.3482e-02	  1.0722e+00	  1.2778e-01	  2.9032e-01	  2.7373e-01	  1.2152e-04	  6.0656e-05	  9.1089e-05	  4.8469e-02	  1.8203e+01	  6.2275e+00	  9.9831e-01	  4.1671e-05	  1.7874e-03	  1.0000e+00	  9.9586e-01	
  3.1680e+03	  4.0478e+00	  2.0052e+00	  1.0043e+01	  4.3446e-02	  1.0725e+00	  1.2760e-01	  2.9054e-01	  2.7434e-01	  1.2190e-04	  6.0832e-05	  9.1366e-05	  4.8886e-02	  1.8205e+01	  6.2273e+00	  9.9832e-01	  4.1830e-05	  1.7821e-03	  1.0000e+00	  9.9582e-01	
  3.1920e+03	  4.0480e+00	  2.0050e+00	  1.0043e+01	  4.3410e-02	  1.0728e+00	  1.2741e-01	  2.9076e-01	  2.7495e-01	  1.2228e-04	  6.1008e-05	  9.1641e-05	  4.9304e-02	  1.8206e+01	  6.2270e+00	  9.9833e-01	  4.1990e-05	  1.7768e-03	  1.0000e+00	  9.9579e-01	
  3.2160e+03	  4.0483e+00	  2.0049e+00	  1.0044e+01	  4.3374e-02	  1.0731e+00	  1.2722e-01	  2.9098e-01	  2.7557e-01	  1.2265e-04	  6.1183e-05	  9.1916e-05	  4.9723e-02	  1.8208e+01	  6.2267e+00	  9.9833e-01	  4.2149e-05	  1.7715e-03	  1.0000e+00	  9.9576e-01	
  3.2400e+03	  4.0486e+00	  2.0047e+00	  1.0044e+01	  4.3338e-02	  1.0734e+00	  1.2703e-01	  2.9120e-01	  2.7618e-01	  1.2302e-04	  6.1357e-05	  9.2190e-05	  5.0142e-02	  1.8209e+01	  6.2265e+00	  9.9834e-01	  4.2309e-05	  1.7662e-03	  1.0000e+00	  9.9572e-01	
  3.2640e+03	  4.0488e+00	  2.0046e+00	  1.0045e+01	  4.3302e-02	  1.0737e+00	  1.2684e-01	  2.9142e-01	  2.7679e-01	  1.2339e-04	  6.1530e-05	  9.2462e-05	  5.0562e-02	  1.8211e+01	  6.2262e+00	  9.9834e-01	  4.2470e-05	  1.7609e-03	  1.0000e+00	  9.9569e-01	
  3.2880e+03	  4.0491e+00	  2.0044e+00	  1.0045e+01	  4.3265e-02	  1.0740e+00	  1.2665e-01	  2.9164e-01	  2.7740e-01	  1.2376e-04	  6.1703e-05	  9.2734e-05	  5.0983e-02	  1.8212e+01	  6.2259e+00	  9.9835e-01	  4.2630e-05	  1.7556e-03	  1.0000e+00	  9.9566e-01	
  3.3120e+03	  4.0494e+00	  2.0043e+00	  1.0046e+01	  4.3229e-02	  1.0743e+00	  1.2646e-01	  2.9186e-01	  2.7802e-01	  1.2413e-04	  6.1875e-05	  9.3004e-05	  5.1404e-02	  1.8214e+01	  6.2257e+00	  9.9836e-01	  4.2791e-05	  1.7503e-03	  1.0000e+00	  9.9562e-01	
  3.3360e+03	  4.0496e+00	  2.0041e+00	  1.0046e+01	  4.3192e-02	  1.0746e+00	  1.2627e-01	  2.9208e-01	  2.7863e-01	  1.2450e-04	  6.2047e-05	  9.3274e-05	  5.1827e-02	  1.8215e+01	  6.2254e+00	  9.9836e-01	  4.2952e-05	  1.7449e-03	  1.0000e+00	  9.9559e-01	
  3.3600e+03	  4.0499e+00	  2.0039e+00	  1.0047e+01	  4.3155e-02	  1.0749e+00	  1.2608e-01	  2.9230e-01	  2.7925e-01	  1.2487e-04	  6.2218e-05	  9.3542e-05	  5.2250e-02	  1.8217e+01	  6.2251e+00	  9.9837e-01	  4.3113e-05	  1.7396e-03	  1.0000e+00	  9.9555e-01	
  3.3840e+03	  4.0502e+00	  2.0038e+00	  1.0047e+01	  4.3119e-02	  1.0752e+00	  1.2589e-01	  2.9252e-01	  2.7986e-01	  1.2523e-04	  6.2388e-05	  9.3810e-05	  5.2673e-02	  1.8218e+01	  6.2249e+00	  9.9838e-01	  4.3275e-05	  1.7342e-03	  1.0000e+00	  9.9552e-01	
  3.4080e+03	  4.0504e+00	  2.0036e+00	  1.0048e+01	  4.3082e-02	  1.0755e+00	  1.2570e-01	  2.9274e-01	  2.8048e-01	  1.2560e-04	  6.2558e-05	  9.4077e-05	  5.3098e-02	  1.8220e+01	  6.2246e+00	  9.9838e-01	  4.3437e-05	  1.7288e-03	  1.0000e+00	  9.9548e-01	
  3.4320e+03	  4.0507e+00	  2.0034e+00	  1.0048e+01	  4.3045e-02	  1.0758e+00	  1.2551e-01	  2.9296e-01	  2.8109e-01	  1.2596e-04	  6.2727e-05	  9.4343e-05	  5.3523e-02	  1.8221e+01	  6.2244e+00	  9.9839e-01	  4.3599e-05	  1.7234e-03	  1.0000e+00	  9.9545e-01	
  3.4560e+03	  4.0510e+00	  2.0033e+00	  1.0049e+01	  4.3008e-02	  1.0761e+00	  1.2532e-01	  2.9318e-01	  2.8171e-01	  1.2632e-04	  6.2895e-05	  9.4608e-05	  5.3949e-02	  1.8223e+01	  6.2241e+00	  9.9839e-01	  4.3761e-05	  1.7181e-03	  1.0000e+00	  9.9541e-01	
  3.4800e+03	  4.0512e+00	  2.0031e+00	  1.0049e+01	  4.2971e-02	  1.0764e+00	  1.2513e-01	  2.9341e-01	  2.8233e-01	  1.2668e-04	  6.3063e-05	  9.4873e-05	  5.4376e-02	  1.8224e+01	  6.2238e+00	  9.9840e-01	  4.3924e-05	  1.7127e-03	  1.0000e+00	  9.9538e-01	
  3.5040e+03	  4.0515e+00	  2.0029e+00	  1.0050e+01	  4.2934e-02	  1.0767e+00	  1.2494e-01	  2.9363e-01	  2.8294e-01	  1.2704e-04	  6.3231e-05	  9.5136e-05	  5.4803e-02	  1.8226e+01	  6.2236e+00	  9.9840e-01	  4.4087e-05	  1.7073e-03	  1.0000e+00	  9.9534e-01	
  3.5280e+03	  4.0518e+00	  2.0028e+00	  1.0050e+01	  4.2896e-02	  1.0770e+00	  1.2475e-01	  2.9385e-01	  2.8356e-01	  1.2740e-04	  6.3398e-05	  9.5399e-05	  5.5232e-02	  1.8227e+01	  6.2233e+00	  9.9841e-01	  4.4250e-05	  1.7018e-03	  1.0000e+00	  9.9530e-01	
  3.5520e+03	  4.0520e+00	  2.0026e+00	  1.0051e+01	  4.2859e-02	  1.0773e+00	  1.2456e-01	  2.9407e-01	  2.8418e-01	  1.2776e-04	  6.3565e-05	  9.5661e-05	  5.5661e-02	  1.8229e+01	  6.2230e+00	  9.9842e-01	  4.4414e-05	  1.6964e-03	  1.0000e+00	  9.9527e-01	
  3.5760e+03	  4.0523e+00	  2.0024e+00	  1.0051e+01	  4.2822e-02	  1.0776e+00	  1.2436e-01	  2.9429e-01	  2.8480e-01	  1.2811e-04	  6.3731e-05	  9.5923e-05	  5.6090e-02	  1.8230e+01	  6.2228e+00	  9.9842e-01	  4.4578e-05	  1.6910e-03	  1.0000e+00	  9.9523e-01	
  3.6000e+03	  4.0525e+00	  2.0023e+00	  1.0052e+01	  4.2784e-02	  1.0779e+00	  1.2417e-01	  2.9451e-01	  2.8542e-01	  1.2847e-04	  6.3896e-05	  9.6183e-05	  5.6521e-02	  1.8232e+01	  6.2225e+00	  9.9843e-01	  4.4742e-05	  1.6855e-03	  1.0000e+00	  9.9519e-01	
  3.6240e+03	  4.0528e+00	  2.0021e+00	  1.0052e+01	  4.2747e-02	  1.0782e+00	  1.2398e-01	  2.9473e-01	  2.8604e-01	  1.2882e-04	  6.4062e-05	  9.6443e-05	  5.6952e-02	  1.8233e+01	  6.2223e+00	  9.9843e-01	  4.4906e-05	  1.6801e-03	  1.0000e+00	  9.9515e-01	
